id,lead_key,phone,business_name,state,suburb,address,sector_level_1,sector_level_2,sector_level_3,phone_masked,phone_from_leadkey,phone_type,phone_match_score,phone_frequency,phone_quality,reachability_score,kpay_relevant,has_address,has_sector,name_suburb_dup,state_clean
2263458,L_6115198868588,+1 519-886-8588,Charmed Flowers And Gifts Inc,,,"2 King Street North #6 Entrance on, Erb St. W, Waterloo, ON N2J 2W7, Canada",Others,Others,Florist,False,6115198868588,landline,0.2,1,Level 2,3,True,True,True,False,
2263459,L_6115199545569,+1 519-954-5569,Joy Of Flowers,,,"22 King St S, Waterloo, ON N2J 1N8, Canada",Others,Others,Florist,False,6115199545569,landline,0.2,1,Level 2,3,True,True,True,False,
2263466,L_61441953881221,+44 1953 881221,Jewson Watton,,,"Norwich Road Industrial Estate, Linmore Cres, Watton, Thetford IP25 6DF, United Kingdom",Retail,Others,Building materials store,False,61441953881221,landline,0.2,1,Level 2,3,True,True,True,False,
2263495,L_616444730226,+64 4 473 0226,Toyworld Wellington,,,"20-24 Ballance Street, Wellington Central, Wellington 6011, New Zealand",Retail,Others,Toy store,False,616444730226,landline,0.2,1,Level 2,3,True,True,True,False,
2263497,L_6164220282768,+64 22 028 2768,Le Meilleur Jour,,,"Shop 2/31 Waring Taylor Street, Wellington Central, Wellington 6011, New Zealand",Retail,Fashion & Accessories,Tailor,False,6164220282768,mobile,0.2,1,Level 2,3,True,True,True,False,
2263498,L_616444999336,+64 4 499 9336,Sue'S Repairs & Alterations,,,"Shop G03/18 Willis Street, Wellington Central, Wellington 6011, New Zealand",Retail,Fashion & Accessories,Tailor,False,616444999336,landline,0.2,1,Level 2,3,True,True,True,False,
2263551,L_6164800444488,+64 800 444 488,Noel Leeming Westgate,,,"Shop H1 Westgate, Hobsonville Road, Massey, Auckland 0814, New Zealand",Retail,Others,Appliance store,False,6164800444488,toll_free,0.2,1,Level 2,3,True,True,True,False,
2263577,L_6115147071901,+1 514-707-1901,Les Créations Curly Woods,,,"2900 Rang de la Rivière N, Saint-Jean-Baptiste, QC J0L 2B0, Canada",Retail,Home & Furniture,Cabinet maker,False,6115147071901,landline,0.2,1,Level 2,3,True,True,True,False,
2263578,L_6115143381036,+1 514-338-1036,Bureau En Gros,,,"3660 Boulevard Cote Vertu Ouest, Saint-Laurent, Quebec H4T 1A2, Canada",Retail,Others,Office supply store,False,6115143381036,landline,0.2,1,Level 2,3,True,True,True,True,
2263585,L_6119047755794,+1 904-775-5794,Willow Beauty,FL,,"1881 S 14th St #1, Fernandina Beach, FL 32034, United States",Retail,Health & Beauty Retail,Cosmetics store,False,6119047755794,landline,0.2,1,Level 2,3,True,True,True,False,
2263606,L_6114504198585,+1 450-419-8585,Famous Footwear,,,"19001 Chemin Notre Dame #215, Mirabel, Quebec J7J 0T1, Canada",Retail,Others,Shoe Shop,False,6114504198585,landline,0.2,1,Level 2,3,True,True,True,True,
2263607,L_6114504203770,+1 450-420-3770,Coin Des Coureurs,,,"2695 rue d'Annemasse, Boul du Faubourg, Boisbriand, Quebec J7H 0A5, Canada",Retail,Others,Running store,False,6114504203770,landline,0.2,1,Level 2,3,True,True,True,True,
2263608,L_6114504200008,+1 450-420-0008,Pajar Canada,,,"19001 Chemin Notre Dame Suite 327, Mirabel, QC J7J 0S7, Canada",Retail,Others,Shoe Shop,False,6114504200008,landline,0.2,1,Level 2,3,True,True,True,False,
2263614,L_6114504195244,+1 450-419-5244,Surplus,,,"19001 Chemin Notre Dame Unité 617, Mirabel, QC J7J 0T1, Canada",Retail,Fashion & Accessories,Clothing store,False,6114504195244,landline,0.2,1,Level 2,3,True,True,True,False,
2263627,L_6112635522636,+1 263-552-2636,Modetcharme,,,"12711 Boul Langelier, Montréal, QC H1G 6C9, Canada",Others,Others,Boutique,False,6112635522636,landline,0.2,1,Level 2,3,True,True,True,False,
2263636,L_6119036836338,+1 903-683-6338,Oakland General Store,TX,,"10970 US-84, Rusk, TX 75785, United States",Others,Transport / Taxi / Fuel Station,Petrol Station,False,6119036836338,landline,0.2,1,Level 2,3,True,True,True,False,
2263637,L_61441993811006,+44 1993 811006,Libby Rak Jewellery,,,"25 Oxford St, Woodstock OX20 1TH, United Kingdom",Retail,Fashion & Accessories,Jewelry store,False,61441993811006,landline,0.2,1,Level 2,3,True,True,True,False,
2263638,L_6115192903340,+1 519-290-3340,Woodstock Jewellers,,,"501 Dundas St, Woodstock, ON N4S 1C3, Canada",Retail,Fashion & Accessories,Jewelry store,False,6115192903340,landline,0.2,1,Level 2,3,True,True,True,False,
2263639,L_6115195373142,+1 519-537-3142,Wilson & Markle Jewellers Ltd,,,"489 Dundas St, Woodstock, ON N4S 1C3, Canada",Retail,Fashion & Accessories,Jewelry store,False,6115195373142,landline,0.2,1,Level 2,3,True,True,True,False,
2263645,L_6115063289123,+1 506-328-9123,Fashion Today,,,"119 King St, Woodstock, NB E7M 2Y4, Canada",Retail,Fashion & Accessories,Women's clothing store,False,6115063289123,landline,0.2,1,Level 2,3,True,True,True,False,
2263648,L_6115063288801,+1 506-328-8801,Shoppers Drug Mart,,,"370 Connell St Unit #9, Woodstock, NB E7M 5G9, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115063288801,landline,0.2,1,Level 2,3,True,True,True,True,
2263649,L_6115195394888,+1 519-539-4888,Pharmasave Springbank,,,"35 Springbank Ave, Woodstock, ON N4S 7P6, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115195394888,landline,0.2,1,Level 2,3,True,True,True,False,
2263650,L_6115195392888,+1 519-539-2888,Huron Street Pharmasave,,,"95 Huron St Unit 1, Woodstock, ON N4S 6Z5, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115195392888,landline,0.2,1,Level 2,3,True,True,True,False,
2263651,L_6115063255550,+1 506-325-5550,The Medicine Shoppe Pharmacy,,,"100 Jones St. #100, Woodstock, NB E7M 0H6, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115063255550,landline,0.2,1,Level 2,3,True,True,True,False,
2263652,L_6115063252000,+1 506-325-2000,Guardian Newnham & Slipp Pharmacy,,,"604 Main St, Woodstock, NB E7M 2C4, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115063252000,landline,0.2,1,Level 2,3,True,True,True,False,
2263653,L_6115195397777,+1 519-539-7777,Pharmasave Lakeview Pharmacy,,,"805 Vansittart Ave, Woodstock, ON N4T 0B8, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115195397777,landline,0.2,1,Level 2,3,True,True,True,False,
2263654,L_6115194214000,+1 519-421-4000,Oxford Guardian Pharmacy,,,"870 Queenston Blvd D, Woodstock, ON N4T 0M4, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115194214000,landline,0.2,1,Level 2,3,True,True,True,False,
2263655,L_6115192906100,+1 519-290-6100,Access Care Pharmacy,,,"35 Metcalf St, Woodstock, ON N4S 1K2, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115192906100,landline,0.2,1,Level 2,3,True,True,True,False,
2263656,L_6115194213363,+1 519-421-3363,Loblaw Pharmacy,,,"969 Dundas St, Woodstock, ON N4S 1H2, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115194213363,landline,0.2,1,Level 2,3,True,True,True,False,
2263657,L_6115194219225,+1 519-421-9225,Woodstock Medical Pharmacy,,,"461 Dundas St, Woodstock, ON N4S 1C2, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115194219225,landline,0.2,1,Level 2,3,True,True,True,False,
2263658,L_6112267931020,+1 226-793-1020,Healthfirst Pharmacy Woodstock,,,"645 Finkle St, Woodstock, ON N4V 0E1, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6112267931020,landline,0.2,1,Level 2,3,True,True,True,False,
2263659,L_6115194211222,+1 519-421-1222,I.D.A. - Princess Pharmacy,,,"600 Princess St, Woodstock, ON N4S 4H4, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115194211222,landline,0.2,1,Level 2,3,True,True,True,False,
2263661,L_6115192908888,+1 519-290-8888,The Pharmacy Corner Pharmacy And Clinics,,,"300 Main St, Woodstock, ON N4S 1T9, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115192908888,landline,0.2,1,Level 2,3,True,True,True,False,
2263662,L_6115194217340,+1 519-421-7340,Medical Access Care Pharmacy,,,"729 Devonshire Ave, Woodstock, ON N4S 5R3, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115194217340,landline,0.2,1,Level 2,3,True,True,True,False,
2263663,L_6115063248095,+1 506-324-8095,Walmart Pharmacy,,,"430 Connell St, Woodstock, NB E7M 5R5, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6115063248095,landline,0.2,1,Level 2,3,True,True,True,False,
2263690,L_61966551726605,+966 55 172 6605,Al Mada Al Arabia Hotel,,,"VGRV+HCM, King Abdulaziz St, Alqal'a, Jazan 82722, Saudi Arabia",Others,Hotel / Motel / Accommodation,Hotel,False,61966551726605,mobile,0.2,1,Level 2,3,True,True,True,False,
2263715,L_6114504669998,+1 450-466-9998,Deer Garden Signatures Soupe Et Nouilles Restaurant,,,"7350 Taschereau Blvd Unit# 35, Brossard, Quebec J4W 1M9, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114504669998,landline,0.2,1,Level 2,3,True,True,True,False,
2263716,L_6114032659880,+1 403-265-9880,Great Taste Chinese Restaurant,,,"123 2 Ave SE, Calgary, AB T2G 0B2, Canada",F&B,Dine-in Restaurant,Restaurant,False,6114032659880,landline,0.2,1,Level 2,3,True,True,True,False,
2263717,L_6115148789888,+1 514-878-9888,Chez Chine,,,"999 Rue Saint-Urbain, Montréal, QC H2Z 0B4, Canada",F&B,Dine-in Restaurant,Chinese restaurant,False,6115148789888,landline,0.2,1,Level 2,3,True,True,True,False,
2263718,L_6115149311818,+1 514-931-1818,Zesty Cuisine Chinoise,,,"1610 Rue Sainte-Catherine O #411, Montréal, QC H3H 1L7, Canada",F&B,Dine-in Restaurant,Chinese restaurant,False,6115149311818,landline,0.2,1,Level 2,3,True,True,True,False,
2263719,L_6115148667123,+1 514-866-7123,Restaurant Mon Nan,,,"43 R. de la Gauchetière E, Montréal, QC H2X 1P4, Canada",F&B,Dine-in Restaurant,Chinese restaurant,False,6115148667123,landline,0.2,1,Level 2,3,True,True,True,False,
2263720,L_6119058837688,+1 905-883-7688,Ming Cuisine 青花莊,,,"1 Spadina Rd #21-23, Richmond Hill, ON L4B 3M2, Canada",F&B,Dine-in Restaurant,Chinese restaurant,False,6119058837688,landline,0.2,1,Level 2,3,True,True,True,False,
2263721,L_6116135632422,+1 613-563-2422,Cafe Orient,,,"808 Somerset St W, Ottawa, ON K1R 6R5, Canada",F&B,Dine-in Restaurant,Cantonese restaurant,False,6116135632422,landline,0.2,1,Level 2,3,True,True,True,False,
2263722,L_6116136801688,+1 613-680-1688,Ha'S Dim Sum Noodle House,,,"870 Somerset St W, Ottawa, ON K1R 6R7, Canada",F&B,Dine-in Restaurant,Dim sum restaurant,False,6116136801688,landline,0.2,1,Level 2,3,True,True,True,False,
2263727,L_6112124882705,+1 212-488-2705,The Stonewall Inn,NY,,"53 Christopher St, New York, NY 10014, United States",F&B,Bar / Pub / Nightlife,Gay bar,False,6112124882705,landline,0.2,1,Level 2,3,True,True,True,False,
2263728,L_6197225835618,+972 2-583-5618,Toys 4 All,,,"R6MG+VWF, Biet, Jerusalem",Retail,Others,Toy store,False,6197225835618,landline,0.2,1,Level 2,3,True,True,True,False,
2263731,L_6119057922232,+1 905-792-2232,Fresh Juice Shop,,,"2720 N Park Dr #64, Brampton, ON L6S 0E3, Canada",Retail,Others,Juice shop,False,6119057922232,landline,0.2,1,Level 2,3,True,True,True,False,
2263732,L_6117055309613,+1 705-530-9613,Juice To Go,,,"195 Mill St, Angus, ON L0M 1B3, Canada",Retail,Others,Juice shop,False,6117055309613,landline,0.2,1,Level 2,3,True,True,True,False,
2263733,L_6119056070044,+1 905-607-0044,Juice To Go,,,"3460 Platinum Dr unit 103, Mississauga, ON L5M 2S4, Canada",Retail,Others,Juice shop,False,6119056070044,landline,0.2,1,Level 2,3,True,True,True,True,
2263734,L_6112899288121,+1 289-928-8121,Juice Therapy Cafe Inc.,,,"1, 866 Taunton Rd W, Oshawa, ON L1L 0P1, Canada",F&B,Dine-in Restaurant,Health food restaurant,False,6112899288121,landline,0.2,1,Level 2,3,True,True,True,False,
2263735,L_6115142668837,+1 514-266-8837,Jugo Juice,,,"1515 Saint-Catherine St W, Montreal, Quebec H3G 2H7, Canada",Retail,Others,Juice shop,False,6115142668837,landline,0.2,1,Level 2,3,True,True,True,False,
2263743,L_61966531408000,+966 53 140 8000,Alqasr,,,"As Sadd, Khamis Mushait 62431, Saudi Arabia",Others,Hotel / Motel / Accommodation,Hotel,False,61966531408000,mobile,0.2,1,Level 2,3,True,True,True,False,
2263755,L_6112042262300,+1 204-226-2300,Nomad Box Bar,,,"834 St Matthews Ave, Winnipeg, MB R3G 0H8, Canada",Others,Others,Event venue,False,6112042262300,landline,0.2,1,Level 2,3,True,True,True,False,
2263756,L_61351210607403,+351 21 060 7403,Time Out Market,,,"Mercado da Ribeira, Av. 24 de Julho, 1200-479 Lisboa, Portugal",F&B,Quick-Service / Takeaway,Food court,False,61351210607403,landline,0.2,1,Level 2,3,True,True,True,False,
2263776,L_6116136349302,+1 613-634-9302,Journeys,,,"945 Gardiners Rd, Kingston, ON K7M 7H4, Canada",Retail,Others,Shoe Shop,False,6116136349302,landline,0.2,1,Level 2,3,True,True,True,True,
2263785,L_6115066341555,+1 506-634-1555,Grannan'S Seafood,,,"1 Market Square, Saint John, NB E2L 4S6, Canada",F&B,Dine-in Restaurant,Seafood restaurant,False,6115066341555,landline,0.2,1,Level 2,3,True,True,True,False,
2263786,L_6117096287421,+1 709-628-7421,Doyle Sansome & Sons Ltd,,,"25 Sansome's Pl, Hillgrade, NL A0G 2S0, Canada",F&B,Dine-in Restaurant,Seafood restaurant,False,6117096287421,landline,0.2,1,Level 2,3,True,True,True,False,
2263787,L_6115066482325,+1 506-648-2325,Steamers Lobster Co,,,"110 Water St, Saint John, NB E2L 0B1, Canada",F&B,Dine-in Restaurant,Seafood restaurant,False,6115066482325,landline,0.2,1,Level 2,3,True,True,True,False,
2263795,L_6115066525452,+1 506-652-5452,Rocky'S Sports Bar,,,"7 Market Square, Saint John, NB E2L 5C8, Canada",F&B,Bar / Pub / Nightlife,Sports bar,False,6115066525452,landline,0.2,1,Level 2,3,True,True,True,False,
2263796,L_6114032898880,+1 403-289-8880,Sammy'S Sports Bar,,,"218 18 Ave SE, Calgary, AB T2G 5P9, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6114032898880,landline,0.2,1,Level 2,3,True,True,True,False,
2263798,L_6115145609663,+1 514-560-9663,"La Zone Optique - Opticien, Sur Rdv / Appt Only - Lunetterie Mont-Tremblant",,,"420 Rue Lacasse, Mont-Tremblant, QC J8E 3J8, Canada",Others,Others,Optician,False,6115145609663,landline,0.2,1,Level 2,3,True,True,True,False,
2263799,L_6116133543321,+1 613-354-3321,Wallace'S Drug Store Ltd,,,"27 Dundas St E, Napanee, ON K7R 1H5, Canada",Retail,Health & Beauty Retail,Pharmacy,False,6116133543321,landline,0.2,1,Level 2,3,True,True,True,False,
2263832,L_6115142900300,+1 514-290-0300,La Queue De Cheval Steakhouse & Raw Bar,,,"1181 Rue de la Montagne, Montréal, QC H3G 1Z2, Canada",Others,Others,Steak house,False,6115142900300,landline,0.2,1,Level 2,3,True,True,True,False,
2263857,L_6119022708800,+1 902-270-8800,Naru Sushi,,,"216 Bentinck St, Sydney, NS B1P 1G8, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6119022708800,landline,0.2,1,Level 2,3,True,True,True,False,
2263864,L_6114384397326,+1 438-439-7326,Le Bureau Bar Tapas,,,"1642 R. Notre Dame O, Montréal, QC H3J 1M1, Canada",F&B,Bar / Pub / Nightlife,Bar,False,6114384397326,landline,0.2,1,Level 2,3,True,True,True,False,
2263865,L_6115142782646,+1 514-278-2646,Whisky Cafe,,,"5800 Boul. Saint-Laurent, Montréal, QC H2T 1T3, Canada",F&B,Bar / Pub / Nightlife,Lounge,False,6115142782646,landline,0.2,1,Level 2,3,True,True,True,False,
2263872,L_6196462589,9646 2589,May Pho Culture,,,"150 South Bridge Rd, #01-16, Singapore 058727",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6196462589,unknown,0.2,1,Level 2,3,True,True,True,False,
2263873,L_6115148617618,+1 514-861-7618,Pho Ly Quoc Su,,,"1219 R. du Square-Phillips, Montréal, QC H3B 3E9, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6115148617618,landline,0.2,1,Level 2,3,True,True,True,False,
2263874,L_6114507738101,+1 450-773-8101,Restaurant Vietnam,,,"992 Rue Des Cascades O, Saint-Hyacinthe, Quebec J2S 4L4, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6114507738101,landline,0.2,1,Level 2,3,True,True,True,False,
2263875,L_6115145501283,+1 514-550-1283,Le Bay Cà Phê,,,"5263 Boul. Saint-Laurent, Montréal, QC H2T 1S4, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6115145501283,landline,0.2,1,Level 2,3,True,True,True,False,
2263876,L_6114383808808,+1 438-380-8808,Hương Xưa Restaurant,,,"7061 Rue Jarry E, Montréal, QC H1J 1G3, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6114383808808,landline,0.2,1,Level 2,3,True,True,True,False,
2263877,L_6114382286067,+1 438-228-6067,Banh Mi Thinh,,,"8084 Rue Lajeunesse, Montréal, QC H2R 2J6, Canada",F&B,Dine-in Restaurant,Vietnamese restaurant,False,6114382286067,landline,0.2,1,Level 2,3,True,True,True,False,
2263878,L_6115143813787,+1 514-381-3787,Sushi Nani Yori,,,"8779 Rue Lajeunesse, Montréal, QC H2M 1R7, Canada",F&B,Dine-in Restaurant,Sushi restaurant,False,6115143813787,landline,0.2,1,Level 2,3,True,True,True,False,
2263879,L_6115063570020,+1 506-357-0020,Haru Japanese Fusion,,,"70 Miramichi Rd, Oromocto, NB E2V 1S1, Canada",F&B,Dine-in Restaurant,Japanese restaurant,False,6115063570020,landline,0.2,1,Level 2,3,True,True,True,False,
2263897,L_61441685257966,+44 1685 257966,Junjira Restaurant & Takeaway,,,"Market Arcade, Duke St, Aberdare CF44 7EB, United Kingdom",F&B,Dine-in Restaurant,Thai restaurant,False,61441685257966,landline,0.2,1,Level 2,3,True,True,True,False,
2263906,L_6119022703799,+1 902-270-3799,A&W Canada,,,"Shopping Centre, 314 Prince St, Sydney, NS B1P 5K6, Canada",F&B,Dine-in Restaurant,Hamburger restaurant,False,6119022703799,landline,0.2,1,Level 2,3,True,True,True,True,
2263931,L_6115124000212,+1 512-400-0212,Funky Sol Coffee,TX,,"2027 S Lamar Blvd, Austin, TX 78704, United States",F&B,Cafe & Dessert,Coffee shop,False,6115124000212,landline,0.2,1,Level 2,3,True,True,True,False,
2263934,L_61447886705188,+44 7886 705188,Bubble Teana,,,"19 Duke St, Aberdare CF44 7ED, United Kingdom",F&B,Cafe & Dessert,Bubble tea store,False,61447886705188,mobile,0.2,1,Level 2,3,True,True,True,False,
2263935,L_6116043002123,+1 604-300-2123,Banter Ice Cream,,,"33660 South Fraser Way, Abbotsford, BC V2S 2B9, Canada",F&B,Cafe & Dessert,Ice cream shop,False,6116043002123,landline,0.2,1,Level 2,3,True,True,True,False,
2263938,L_6116042175741,+1 604-217-5741,Fritters & Friends,,,"2807 Maple St, Abbotsford, BC V2S 3Y9, Canada",Retail,Others,Donut shop,False,6116042175741,landline,0.2,1,Level 2,3,True,True,True,False,
2263939,L_6116043812244,+1 604-381-2244,Jugo Juice,,,"3250 Mount Lehman Rd Unit 116, Abbotsford, BC V4X 2M9, Canada",Retail,Others,Juice shop,False,6116043812244,landline,0.2,1,Level 2,3,True,True,True,True,
2263940,L_6116048538555,+1 604-853-8555,Booster Juice,,,"3122 Mount Lehman Rd Unit C140, Abbotsford, BC V2T 6L4, Canada",Retail,Others,Juice shop,False,6116048538555,landline,0.2,1,Level 2,3,True,True,True,False,
2263941,L_6114323860759,+1 432-386-0759,Jugo / Juice Bar,TX,,"208 W Holland Ave, Alpine, TX 79830, United States",Retail,Others,Juice shop,False,6114323860759,landline,0.2,1,Level 2,3,True,True,True,False,
2263944,L_6116044570015,+1 604-457-0015,Meowdel Tea Studio,,,"20193 56 Ave, Langley, BC V3A 3Y6, Canada",F&B,Cafe & Dessert,Bubble tea store,False,6116044570015,landline,0.2,1,Level 2,3,True,True,True,False,
2263952,L_6114379902582,+1 437-990-2582,Toronto Clubs,,,"570 Queen St W, Toronto, ON M5V 2B5, Canada",Others,Others,Club,False,6114379902582,landline,0.2,1,Level 2,3,True,True,True,False,
